content,label
ko có size L thì thôi,cancel_order
ko shiip thì thôi ko mua nữa,cancel_order
sinh nhật ko được giảm thì hủy giúp t,cancel_order
"ngày sinh nhật ng ta mà ko giảm sao, thế thì t sẽ ko mua nữa",cancel_order
"mình ko lấy cái vàng đâu, đừng đặt nhé",cancel_order
đừng lấy một trà đào cam sả size lớn,cancel_order
lúc nãy mình đặt sz 140 nhưng giờ đổi sang 120 cho m đi,cancel_order
no,deny_reject
Không,deny_reject
ko,deny_reject
ko phải,deny_reject
Không được,deny_reject
không phải,deny_reject
sai rồi,deny_reject
Ko ak.,deny_reject
tôi không đồng ý,deny_reject
no no no,deny_reject
Không được nhé,deny_reject
Không phải,deny_reject
không đc đâu,deny_reject
ko đc,deny_reject
không được đâu,deny_reject
không không,deny_reject
Không ạ,deny_reject
Không đâu,deny_reject
tôi không okie,deny_reject
không đúng,deny_reject
ko đúng,deny_reject
à thôi,deny_reject
ko cần đâu ạ,deny_reject
E chưa,deny_reject
Ko. Ý mình là mình sử dụng code để mua thì có được tick điểm vào thẻ ko ạ,deny_reject
không phải rồi,deny_reject
"ko phải size M ad nhé, update lại giúp",deny_reject
ko có café đâu,deny_reject
"ko, mình có đặt nước cam đâu",deny_reject
" ko đâu, là 5 cốc size M nhé .",deny_reject
"à không, là 03 Grey size L nhé . Mình đang chọn thêm cái khác nữa . Sẽ chuyển nửa tiền luôn .",deny_reject
"hic, đâu có. Mình order 1 latte đá size regular và 1 trà đào cam sả  size small cơ mà",deny_reject
"thôi, m ko lấy đâu, tính cho ình 1 tím hồng size M nhé . Không thấy link đâu",deny_reject
" Mình ko chịu, kệ ad đấy ",deny_reject
m sẽ ko chịu phí đó. Nếu free thì mình mới mua thêm,deny_reject
no no size nhỏ chứ,deny_reject
" hic, vay ah",deny_reject
"không, mình trả khi chuyển hàng",deny_reject
"t ko lấy km đó, còn loại khác km ko",deny_reject
m ko thích cái ấy,deny_reject
"ko, size này nhỏ lắm",deny_reject
"đừng shiip giờ ấy, sau 8h đi",deny_reject
"ko, ship tránh giờ hc ra nhé",deny_reject
"thôi, đừng ship mình luôn, sau 5h đi",deny_reject
"hic, đừng để mai, ship ngay hn đi",deny_reject
"Ko, Toco  giao hàng ngay bây giờ đi ạ.",deny_reject
ko phải 1 cốc trà sữa panda size L ạ .,deny_reject
m ko đặt 1 trà hoa đậu biếc macchiato size regular mà,deny_reject
Em đặt size M 2 áo xanh còn lại được không chị . Em ko  vừa size L đâu và ship luôn trong ngày nhé . Địa_chỉ : 21 hàng thiếc . Số điện thoại : 01666775552,deny_reject
"ko, e order quan rieng co dc k ? Mau đen size M. giúp em đi",deny_reject
"ko, ko phải là 1 trà đào cam sả size regular mà là size L nhé",deny_reject
Em đăng ký bộ vàng mẫu mặc size M chứ ko phải bộ xanh size S nhé,deny_reject
"ad hiểu nhầm rồi, là em thích cái màu hồng size M&L",deny_reject
"không, em không vừa size S đâu, đặt hộ size M với",deny_reject
"chưa xong đâu, cho thêm 1 matcha latte size m",deny_reject
"ko, ý em muốn đặt đôi này size 23 cm ",deny_reject
"ý t là Bạc Sỉu size small, còn sinh tố cam size L",deny_reject
"Mình order 1 caramen macchiato và 1 mocha đá size s cơ, ad update lại giúp",deny_reject
"nhầm rồi, trà đào cam sả chứ",deny_reject
"ko, cho mình nhiều đá ít đường nha",deny_reject
"chán ad quá, m bảo size L hết mà ",deny_reject
"ko được đâu, giao trước 11 đi vì mình sẽ mặc nó khi đi chơi cuối tuần này ",deny_reject
"ko, là 1 espresso sữa đá   size regular",deny_reject
"ko, em ở khu Trung Hòa ý",deny_reject
"không, giao ngay tới văn phòng của mình",deny_reject
"không, mình đổi địa chỉ khác",deny_reject
"ko phải thế, mà là ship trước 12h trưa",deny_reject
" Tất cả đều size M nhé, chứ o phải L đâu",deny_reject
1 latte đá ko phải size regular mà là L,deny_reject
1 tách Cà Phê Đen Nóng ko phải size L mà là regular,deny_reject
"ko, mình ko đăt mojito chanh dây nữa",deny_reject
"ko, mình ko lấy size S mà ",deny_reject
"ko, tất cả đều màu trắng size M cơ",deny_reject
m đặt 5 cốc latte nóng size vừa chứ nhỉ,deny_reject
"ko, ship qua bệnh Viện phụ sản Hà Nội.  SĐT : 0976555629 .",deny_reject
mình có nói thế đâu,deny_reject
minh ko đặt loại ấy mà,deny_reject
"t ko đặt nó mà, sao lại cho vào đơn hàng",deny_reject
tiếc thế,deny_reject
"ko, mình chỉ lấy 1 trong 2 thôi chứ",deny_reject
"nhiều quá, m ko dùng hết",deny_reject
nhiều vậy sao được,deny_reject
"ôi trời , ko mà",deny_reject
mình ko đặt 3 hộp trà đen kia  nhé,deny_reject
"t ko order: 3 trà đào cam xả, 1 americano nóng , 1 Trà chanh đá, 1 tách latte đá, tất cả đều size M",deny_reject
"đừng, m chưa order ",deny_reject
M hỏi thôi chứ đau có mua 1 sinh tố việt quất size regular,deny_reject
m chưa đặt 1 tách Cà Phê Sữa Nóng mà,deny_reject
cho một latte nóng size S chứ ko phải L,deny_reject
E đk bộ vàng mẫu mặc cơ mà ,deny_reject
t order áo đen size 160 nhưng không thấy chị rep nên t chưa chuyển khoản,deny_reject
làm thế ko được,deny_reject
ok,agree
được đấy,agree
ổn rùi,agree
được rồi,agree
okiiiiiiiii,agree
mình thấy tốt rồi,agree
mình thấy ổn,agree
b thấy tốt rồi,agree
Dạ vâng. Không có gì ạ,agree
dạ vâng,agree
vag ak,agree
vaâng,agree
vâng ok ah,agree
chắc ok ah,agree
Em cám ơn ạ. Hì,agree
à vg e thử lại r,agree
Dạ^^,agree
Đúng rồi b,agree
Okay b,agree
ừ,agree
chuẩn đấy,agree
đồ ngon ,agree
"dạ, đúng loại đó rồi ",agree
"đúng rồi, ko giao sau 5h",agree
"uh, ship cho mình luôn thì tốt",agree
"uh, m mua trên 1M mà",agree
"uh, dưới 5km đấy vì nó gần đầu Cầu giấy hơn ",agree
"uh, ship ra Cầu Diễn bao nhiêu ý .",agree
"okie, thông tin thế chính xác rồi",agree
"okie bạn, tức là có tính phí ship nhỉ",agree
thông tin ổn hết rùi,agree
"uh, m ko update nữa",agree
"rất chuẩn, vì m ko vừa size to đâu",agree
"ừa, cho mình đặt 2 chiếc màu navy size L nhé . 60kg là mặc vừa bạn nhỉ ?",agree
"cám ơn bạn, mình hiểu rồi, m lấy thêm 1cái size L mầu green nhé",agree
đúng là 5 cốc size M nhé .,agree
"ừ, m sẽ lấy 03 Grey size L nhé . Mình đang chọn thêm cái khác nữa . Sẽ chuyển nửa tiền luôn .",agree
"à vâng, cho m1 trà đào cam sả size regular",agree
"đúng là mình vừa đặt màu ghi size 140, nhưng giờ đổi sang size 120 đi",agree
vậy à ad. Thế cho mình thêm 1 latte đá size regular và 1 trà đào cam sả  size small,agree
"okie, ko sao đâu lỡ rồi thì size m đi .",agree
"uh, mình biết rồi, 2 cốc Cookies Đá Xay size regular",agree
"tớ hiểu rồi, vậy thì cho 4 cốc vị 3 anh em size M .",agree
"okie, một mocha size small và 1 mocha size regular",agree
thế đổi sang size S vậy,agree
đồng ý là trong 5 ngày ship okie,agree
"ko vấn đề gì, mình đặt trước nửa tiền cũng được",agree
cuối tuần cũng ko sao,agree
"uh, giao lúc nào cũng được, luôn có ng ở nhà mà",agree
"tuyệt quá, lấy cho m đi",agree
nếu được free thì m sẽ lấy,agree
" okie, vậy thêm cho e 1ly truyền thốg size M ạ .",agree
 vậy cho em 1 toco socala với 1 hokaido size M .,agree
"uh, gửi link qua email để m chọn nhé ",agree
"uh, vậy thì Làm cho em 1 ly yakul xoài size m có thêm thạch matcha tý 9h em về qua lấy được không ạ .",agree
"okie, m ck luôn cũng được, Ship cho mình 4 cốc ba anh em size M. 3 cốc 30%đá, 1 cốc 50% đá bạn nhé .",agree
"uh, Cho mình đặt 02 màu trắng size M , 2 đen sizeM nhé",agree
"ok, 1 mojito chanh tươi size regular",agree
à thế là ko đc km tiếc ….,agree
"uh, hủy hết",agree
m confirm thông tin ,agree
"chị ơi, đúng rồi, chị làm ngay cho em 1 soda việt quất sz S,chị ơi, làm cho em 1 soda việt quất size S đi",agree
"cám ơn ad, mình rõ chính sách đổi trả rồi. Vậy Mình order 1 size L mầu navy , 1 size s màu đen . Đăng_ký chuyển khoản thế_nào bạn ?",agree
"ừ, c dat mot cai green nay nhe , size M_Thanks em",agree
"okie, vậy thì 1 hazelnut đá xay size regular",agree
"uh, m đặt 1 matcha macchiato size regular",agree
"Mình đặt màu hồng đậm size 120 bạn nhé , đồng ý là m sẽ đặt tiền trước ",agree
"uh, nếu thế cho một toffee hạnh nhân size s",agree
"okie, đổi thành 1 mojito chanh leo size small",agree
"ừ, thế order thêm cho em bộ xanh size s : )",agree
mình hiểu chính sách của hãng rồi,agree
"uh, lấy luôn địa chỉ đó",agree
"Cơ sở chúng tớ áp dụng thẻ VIP giảm 15% tổng hoá đơn, mua cốc thứ 02 với chỉ 28K :)",promotion
Ad cho mk hỏi khuyến mại 50% có áp dụng cho ship k ạ,promotion
Mk có mã giảm 50% thì tính ntn ạ,promotion
ơ thế ship là k dc đồng giá ạ,promotion
4 cốc đc mỗi cốc 28k phải k ạ,promotion
Alo. Cho mình hỏi hiện tại cửa hàng còn khuyến mại mua cốc thứ 2 với giá 28k k ạ,promotion
Hôm nay có chương trình khuyến mãi j ko ạ,promotion
Mình mua khi sử dụng code của app galaxy hay meete thì có được tick ko ạ,promotion
Bên mìnhdang có ctrinh gì vạya ạ,promotion
Bên mình đang có ctr gì,promotion
Bên mình đang có chương trình gì vạya ạ,promotion
khuyến mãi hôm nay có đồ uống matcha không,promotion
ctr km này kéo dài tới khi nào,promotion
chương trình khuyến mãi khi nào hết hạn,promotion
km ngoài café thì còn có gì nữa ko,promotion
km ko áp dụng cho size L à,promotion
mojito các vị được km đén khi nào thế,promotion
loại nào km trong bao lâu,promotion
bạc sỉu nay có km không,promotion
hn có km gì liên quan tới sinh tố ko,promotion
các loại bánh nào được khuyến mại,promotion
hôm nay sinh nhật mình có được giảm giá ko,promotion
có đc giảm giá trong ngày sinh nhật không,promotion
Ad ơi khuyến mãi từ mấy giờ đến mấy giờ thế ạ,promotion
Phiếu này ngày mai còn hạn k ạ,promotion
mua 3 ko dduwjowjc  discount à,promotion
chính sách discount cho thành viên là gì,promotion
nếu mình đặt thêm capuchino nữa thì có đc km ko,promotion
áo hồng bé gái size 140 ko giảm à.  C thấy thông_báo mua 3 được giảm trên web mà,promotion
"trà sữa mình lâu ko có km nhỉ, toàn km café thôi",promotion
link dưới thấy vẫn còn mà sao ko đc giảm,promotion
mua 2  cốc đều size L  có được giảm ko ,promotion
trà hoa đậu biếc macchiato có nằm trong gói ko ,promotion
có km gì với trà đào cam sả ko shop,promotion
Thêm 1 trà sữa milk tea  có được giảm thêm ko,promotion
cái hồng đậm và xanh ko sale à,promotion
"ko có km cho trà xanh chanh quất mật ong,trà sữa dưa gang,yaku xoài à ",promotion
trà sữa hoàng gia còn sale ko,promotion
áo đen size 160 ko sale à a d ,promotion
nếu giảm 50% thì mình lấy tất được ko,promotion
có km liên quan tới americano size small và 1 americano size medium ko,promotion
"chị ơi , còn km màu nâu nâu ko ah",promotion
trà sữa giảm 20 thôi à,promotion
Bạn ơi chỉ size lớn mới đượ giảm à,promotion
km mua 2 tặng 1 có áp dụng cho màu navy size M ko,promotion
size XL có tính giảm giá ko,promotion
 Cappucino Đá có được giảm giống café ko ,promotion
ctr này còn hạn ko và có áp dụng cho latte đá với trà đào cam sả  ko vậy ,promotion
 nếu trà sữa kim cương đượ sale thì cho m ordr nhé ,promotion
chủ nhật có chương trình km gì ko,promotion
cửa hàng còn sale ko,promotion
Dat size 35 mau den thì còn giảm giá nữa ko,promotion
áo giá 749y còn không ,promotion
Còn giảm giá cái màu xanh size 160 ko vậy,promotion
cà phê sữa đá vẫn giá ấy mà ko giảm à ,promotion
loại dâu ko được sale à,promotion
sale toàn bộ các size còn ko ,promotion
loại cốc size lớn tính bằng size nhỏ à .,promotion
latte đá giảm còn bao nhiêu ,promotion
 size 160 mau xanh giảm bao nhiêu ,promotion
Dạo này thế nào ?,greetings
hi,greetings
shop ơi cho mình hỏi,greetings
hi cửa hàng,greetings
chào ad,greetings
Xin chào,greetings
Good afternoon,greetings
ad ơi cho em hỏi một chút,greetings
How have you been keeping?,greetings
Thời gian dài rồi mới gặp nhỉ ?,greetings
hey,greetings
Good to see you,greetings
B ơi b ơi,greetings
ohayogozaimasu,greetings
hello,greetings
Chị Linh có phải không ạ ?,greetings
How come I never see you?,greetings
Hi ! Nice to meet you,greetings
Konnichiwa,greetings
Chào admin ạ,greetings
b ơi,greetings
Anh cho em hỏi,greetings
Ổng dạo này thế nào ?,greetings
Em chào quán,greetings
b ới,greetings
Good evening,greetings
Thưa ông Matone,greetings
chào ad ạ!,greetings
shop ơi,greetings
Chào bạn,greetings
bot ơi,greetings
Admin ơi,greetings
Lâu rồi không gặp nhỉ.,greetings
salut,greetings
ad ơi,greetings
Chào ad ạ,greetings
ako,greetings
Alo,greetings
Hạnh à !,greetings
Hi.What have you been up to all these years?,greetings
Chào Toco toco,greetings
Bạn ơi,greetings
anh ơi,greetings
Bạn ới,greetings
Xin chào bạn nha,greetings
bạn ui,greetings
toco toco,greetings
Ad cho mình hỏi,greetings
Good morning,greetings
Hello,greetings
a/c ơi cho e hỏi,greetings
xin chào Toco nha,greetings
B ơi,greetings
chào,greetings
Em chào ad,greetings
p ơi,greetings
b ơi cho mình hỏi với,greetings
alooooo,greetings
Lâu rồi không gặp.,greetings
"chào toco, cho mình hỏi chút",greetings
bên mình ơi?,greetings
Dạo này sao rồi ?,greetings
What's up ?,greetings
Bonjour,greetings
Well,greetings
Ê,greetings
Chào Linh,greetings
How’s everything going?,greetings
bạn ới,greetings
bạn ơi,greetings
Bạn ui,greetings
Chị!,greetings
"Xin chào, bạn khỏe không ?",greetings
"hey, xin chào",greetings
alo có ai không ạ?,greetings
alo bạn,greetings
cho em hỏi chút,greetings
Hi anh,greetings
Cậu ơi,greetings
hello toco,greetings
page cho e hỏi,greetings
Chào,greetings
em chào anh,greetings
xin chào,greetings
Toco ơi,greetings
How are you doing?,greetings
Konbanwa,greetings
Hey,greetings
alo bạn ơi,greetings
Nhà mình ơi,greetings
hi bot,greetings
chào bot nhé,greetings
Good morning,greetings
Good afternoon,greetings
. Shop ưi,greetings
hề lú,greetings
có ai đó ko hả,greetings
có ai ko trả lời đi,greetings
trả lời mình đi,greetings
"ko có ai trực à, reply đi chứ",greetings
cho mình xem menu cofffe ice blended,show_menu
Gửi menu được không ạ?,show_menu
xem menu,show_menu
menu chè,show_menu
cho mình xem menu nước trái cây,show_menu
menu espresso và cà phê,show_menu
Cho mk xem manu dc k .,show_menu
Bot ơi cho e xin cái menu với bảg giá đk k,show_menu
tôi có thể mượn menu để chọn món được không?,show_menu
"hôm nay quán bạn có gì nhỉ, cho mình xem menu",show_menu
toco có thể chụp menu cho mk xem k ạ?,show_menu
show cho mình xem menu,show_menu
cho e xe me nu đi ạ .,show_menu
cho xin menu,show_menu
tôi muốn xem danh sách các món,show_menu
cho tôi menu nước trái cây,show_menu
cho xem menu coffee,show_menu
ac oi gui cho e cái ảnh menu nhà mình dk k ạ ??,show_menu
tôi có thể mượn thực đơn để gọi món được không?,show_menu
Bot có thể chụp menu cho mk xem k ạ?,show_menu
xem menu trà chanh,show_menu
Ban gửi cho mk cái menu,show_menu
Ad ơi cho m xin menu với ạ .,show_menu
menu mojito passion fruit,show_menu
mượn thực đơn,show_menu
cho tôi mượn menu để order?,show_menu
